run,subrun,event,col_wire,col_time,ind_wire,ind_time
8743,382,38131,26,1099,21,1066
8743,382,38142,23,1004,24,980
8743,384,38341,22,1260,28,1246
8743,387,38658,25,1481,23,1454
8743,389,38843,18,1237,29,1215
8743,391,39029,28,1134,20,1108
8743,399,39836,20,1489,28,1471
8743,401,40051,18,1538,29,1503
8743,408,40787,21,996,28,982
8743,421,42084,27,1001,25,993
8743,421,42104,20,1565,28,1537
8743,429,42836,31,1198,22,1202
8743,452,45066,22,1579,26,1558
8743,454,45296,26,1187,22,1170
8743,457,45657,28,1083,19,1044
8744,2,187,28,1441,20,1422
8744,6,616,31,1337,15,1294
8744,18,1708,28,1506,20,1478
8744,22,2137,31,1564,17,1546
8744,24,2338,33,1506,15,1488
8744,25,2447,23,1537,25,1513
8744,25,2473,26,1032,27,1029
8744,35,3453,18,1153,28,1119
8744,37,3622,28,1052,19,1021
8744,43,4198,26,907,23,886
8744,47,4593,15,1547,32,1527
8744,57,5552,38,1105,10,1087
8744,73,7142,22,1627,25,1599
8744,78,7642,19,1186,28,1159
8744,80,7836,22,1363,25,1326
8744,85,8335,28,1575,19,1541
8744,89,8692,36,1165,10,1149
8744,89,8701,23,979,24,958
8744,89,8702,28,1057,21,1035
8744,91,8897,26,1397,23,1376
8744,97,9532,21,1638,28,1623
8744,112,10960,32,1040,15,1014
8744,116,11323,24,1392,22,1347
8744,124,12118,27,1155,20,1128
8744,130,12702,32,1112,15,1085
8744,131,12783,21,1473,27,1459
8744,136,13277,30,1183,17,1143
8744,151,14713,28,1337,20,1311
8744,152,14837,23,1373,25,1357
8744,158,15458,26,978,28,986
8744,159,15565,16,1475,32,1460
8744,161,15769,15,1481,32,1456
8744,164,16097,33,1118,14,1089
8744,164,16100,73,1046,28,1177
8744,165,16204,27,1343,21,1324
8744,169,16615,25,1253,23,1219
8744,198,19549,29,1201,18,1165
8744,198,19570,26,1136,21,1108
8744,202,19966,34,1068,13,1038
8744,203,20045,33,1631,14,1589
8744,205,20279,15,1067,32,1037
8744,206,20360,25,970,21,928
8744,223,22054,25,977,23,953
8744,230,22750,20,1302,28,1278
8744,230,22766,30,1015,18,999
8744,240,23793,33,1238,13,1211
8744,243,24139,19,1492,28,1465
8744,249,24693,33,972,14,940
8744,254,25189,22,948,23,913
8744,257,25478,20,1340,27,1316
8744,263,26096,19,1685,28,1658
8744,264,26212,23,897,23,881
8744,269,26664,15,1543,31,1507
8744,273,27054,22,1097,25,1079
8744,273,27076,18,1531,30,1510
8744,275,27275,18,1049,29,1020
8744,276,27358,32,1460,16,1434
8758,6,501,16,1111,31,1083
8758,24,2289,34,1062,16,1041
8758,24,2307,22,1523,26,1494
8758,27,2579,23,1322,24,1295
8758,28,2656,25,1439,23,1425
8758,30,2863,31,1556,16,1522
8758,37,3530,32,1398,15,1368
8758,43,4130,31,1379,17,1348
8758,50,4784,13,1087,35,1067
8758,56,5372,19,1036,28,1004
8758,57,5466,16,1436,32,1421
8758,58,5569,24,1769,23,1744
8758,62,5948,31,887,15,875
8758,90,8839,33,1174,14,1146
8758,91,8951,25,845,24,832
8758,92,9039,20,1145,26,1110
8758,97,9496,19,1431,28,1402
8758,97,9516,22,1233,27,1222
8758,103,10093,26,1001,21,974
8758,110,10790,28,1086,20,1059
8758,116,11360,31,1181,25,1178
8758,121,11843,18,1409,29,1377
8758,122,11969,26,1175,20,1139
8758,135,13212,25,871,23,851
8758,138,13504,33,1226,13,1179
8758,143,14240,25,1133,23,1114
8758,159,15788,30,978,25,984
8758,161,16104,33,1121,14,1095
8758,164,16405,32,1203,15,1177
8758,169,16933,27,832,28,835
8758,171,17126,43,927,15,940
8758,175,17523,63,1434,8,1437
8758,178,17841,28,1088,20,1054
8758,182,18234,22,1198,25,1168
8758,184,18427,27,938,27,944
8758,184,18434,29,1359,18,1331
8758,186,18621,27,1186,21,1169
8758,208,21341,26,1467,21,1434
8758,216,22337,29,1044,19,1018
8758,221,22940,34,1429,13,1400
8758,221,22949,22,1150,25,1126
8758,223,23190,33,1686,14,1657
8758,236,24760,21,1304,27,1281
8758,244,25728,30,1116,17,1089
8758,251,26652,23,1641,24,1612
8758,252,26756,21,1235,27,1219
8758,255,27131,30,984,17,957
8758,258,27538,21,1313,27,1294
8758,264,28283,31,1037,16,989
8758,269,28883,25,1401,22,1371
8758,280,30358,26,908,21,883
8758,285,31004,23,1352,25,1334
8758,294,32156,55,2868,32,863
8758,300,32939,28,963,20,935
8758,300,32967,24,943,31,950
8758,303,33309,141,735,18,1011
8758,309,34050,34,1328,13,1297
8758,311,34289,20,1671,27,1645
8758,337,37556,22,1181,25,1157
8758,338,37697,22,1240,25,1210
8758,357,39977,20,984,27,961
8758,361,40437,29,1094,18,1062
8758,361,40439,22,1270,25,1248
8758,365,40931,26,1009,21,981
8758,374,41978,18,1145,30,1117
8758,379,42558,32,1014,16,987
8758,381,42820,22,1426,23,1391
8758,410,46232,21,1232,26,1209
8758,410,46233,30,940,16,901
8758,413,46612,23,1334,28,1319
8766,7,833,19,1053,28,1033
8766,9,1098,28,965,20,946
8766,10,1232,30,1387,18,1364
8766,19,2373,19,1248,28,1226
8766,20,2521,32,1051,15,1022
8766,22,2802,28,997,19,968
8766,23,2934,42,945,25,970
8766,25,3171,32,1245,15,1215
8766,29,3713,22,1338,25,1317
8766,31,3970,21,1246,26,1221
8766,32,4093,34,1023,15,1013
8766,33,4236,35,1284,13,1262
8766,35,4478,33,1104,15,1088
8766,39,5009,20,1409,27,1387
8766,47,6048,25,997,22,967
8766,58,7404,23,1347,23,1314
8766,59,7514,30,1119,18,1088
8766,61,7752,29,932,28,951
8766,64,8178,23,1203,24,1179
8766,68,8665,21,1212,27,1191
8766,80,10102,18,1247,28,1207
8766,83,10497,26,1680,21,1637
8766,88,11142,21,1459,28,1438
8766,120,14944,28,1260,19,1230
8766,120,14957,22,1015,25,999
8766,121,15098,23,1466,24,1438
8766,140,17540,32,1657,15,1629
8766,154,19306,26,974,22,958
8766,154,19325,18,1459,31,1439
8766,166,20719,32,1566,15,1542
8766,169,21049,22,1430,25,1407
8766,177,22031,18,1099,30,1076
8766,201,24918,25,1327,21,1301
8766,201,24924,17,1707,31,1673
8766,212,26239,22,1639,27,1628
8766,228,28054,14,1532,32,1496
8766,228,28060,41,925,13,923
8766,233,28683,30,1101,18,1067
8766,236,29046,26,1310,21,1285
8766,237,29200,14,900,32,883
8766,238,29328,26,1574,22,1553
8766,239,29444,34,1393,13,1361
8766,244,30079,36,1528,12,1510
8766,255,31449,18,1037,29,1004
8766,256,31561,33,1114,15,1097
8766,265,32696,31,1587,16,1553
8766,272,33629,22,1139,27,1130
8766,273,33759,29,1104,18,1077
8766,273,33765,28,1022,19,992
8766,273,33769,33,1066,15,1045
8766,276,34152,18,1213,28,1180
8766,284,35172,168,847,18,1198
8766,284,35177,30,1048,18,1019
8766,284,35194,26,1138,21,1112
8766,285,35297,36,998,12,984
8766,285,35306,27,1127,20,1100
8766,292,36237,30,1629,17,1586
8766,293,36373,20,1163,27,1135
8766,294,36564,26,1583,21,1550
8766,294,36591,33,1335,14,1312
8766,296,36854,21,1531,26,1504
8766,297,37011,32,1449,15,1426
8766,297,37014,28,1101,19,1073
8766,302,37658,31,982,15,968
8766,307,38316,34,1055,24,1064
8766,307,38320,33,1770,14,1743
8766,308,38478,30,1397,17,1354
8766,309,38601,29,1485,20,1473
8766,309,38620,22,1428,23,1361
8766,310,38755,30,1154,24,1154
8766,323,40280,28,1156,20,1140
8766,323,40292,18,1203,28,1158
8766,326,40694,20,1182,26,1160
8766,344,43144,36,1245,12,1227
8766,347,43577,22,1389,24,1343
8766,350,44057,126,1696,14,1752
8766,351,44177,20,1598,28,1579
8766,351,44199,25,946,31,950
8766,354,44606,31,1521,17,1492
8766,355,44734,30,952,17,928
9436,77,5918,109,1043,23,1132
9436,125,12156,54,1111,23,1119
9436,150,15325,23,1475,27,1452
9436,154,15947,26,906,22,873
9436,162,16965,22,1389,28,1368
9436,166,17559,35,1158,14,1138
9436,181,19744,22,1431,29,1409
9436,190,21046,26,1322,23,1292
9436,193,21461,29,1113,20,1085
9436,194,21594,32,1173,16,1142
9436,194,21596,34,946,16,928
9437,5,650,32,1742,18,1724
9437,7,965,31,1079,18,1060
9447,10,895,45,916,20,936
9447,11,966,156,1524,145,1524
9447,22,1963,22,938,28,926
9447,27,2467,26,1046,24,1016
9447,40,3709,48,944,29,1002
9447,45,4179,35,1681,15,1657
9447,54,4921,25,1206,25,1182
9447,54,4938,34,1341,15,1305
9447,55,5027,25,1035,24,1012
9447,61,5579,30,907,18,885
9447,64,5885,27,993,23,968
9447,74,6791,44,1091,22,1090
9447,82,7509,29,1523,21,1498
9447,84,7696,23,1058,27,1035
9447,85,7773,27,1053,22,1027
9447,85,7777,28,1262,21,1236
9447,88,8023,24,1151,30,1138
9447,91,8297,21,995,27,955
9447,96,8735,22,1334,28,1317
9447,102,9288,31,968,33,986
9447,104,9452,18,1304,31,1271
9447,107,9786,34,1139,16,1120
9447,138,12151,32,1322,16,1300
9447,139,12224,33,1464,17,1440
9447,141,12426,27,1160,23,1134
9447,149,13134,34,1128,16,1109
9447,150,13226,18,1081,32,1058
9447,156,13762,34,1075,16,1049
9447,156,13777,29,1673,21,1649
9447,159,14011,32,1369,21,1356
9447,177,15693,34,1512,16,1485
9447,181,16076,22,1636,28,1597
9447,192,17043,23,1357,26,1335
9447,193,17121,26,1186,22,1149
9447,193,17166,33,1389,16,1358
9447,196,17399,32,1135,21,1127
9447,222,19556,26,1278,24,1254
9447,233,20609,33,1222,16,1183
9447,235,20798,25,901,24,875
9447,241,21327,55,1665,22,1669
9447,242,21411,38,1361,12,1338
9447,243,21523,26,1428,25,1390
9447,243,21526,21,914,29,894
9447,244,21631,24,1379,26,1351
9447,247,21908,23,1011,27,988
9447,255,22670,23,1081,33,1078
9447,266,23732,31,1514,19,1493
9447,268,23868,23,1296,28,1285
9447,275,24477,25,873,24,842
9447,279,24793,31,1002,17,963
9447,280,24889,16,1202,33,1182
9447,286,25394,32,867,26,865
9447,303,26869,30,1219,20,1207
9447,310,27468,31,892,27,906
9447,312,27621,32,887,21,882
9447,314,27824,34,1083,16,1056
9447,315,27904,32,1499,17,1467
9447,329,29130,38,955,27,984
9447,330,29206,29,1198,20,1169
9447,332,29353,28,1312,21,1289
9447,349,30912,30,1273,20,1259
9447,349,30925,44,916,21,937
9447,353,31279,27,1018,23,992
9447,359,31916,22,1075,27,1040
9447,368,32785,36,1003,14,989
9447,373,33208,29,1477,21,1456
9447,374,33305,19,1185,31,1165
9447,377,33653,29,1214,21,1192
9447,392,35053,76,1028,21,1079
9447,406,36343,45,1298,17,1305
9448,3,227,31,1553,18,1529
9448,7,584,23,932,26,907
9448,12,1041,43,981,26,1020
9448,13,1149,37,1213,14,1198
9448,19,1704,18,1062,32,1042
9448,33,2985,32,1430,18,1415
9448,47,4222,29,1456,21,1437
9448,50,4490,33,1046,16,1024
9448,50,4497,37,1429,13,1395
9448,51,4583,24,1248,26,1226
9448,68,6207,30,973,18,950
9448,72,6597,25,1013,26,993
9448,73,6660,25,1407,26,1385
9448,73,6662,41,839,16,855
9448,75,6884,32,1395,18,1380
9448,76,6967,22,1342,29,1320
9448,77,7059,31,830,17,809
9448,84,7734,33,943,27,942
9448,84,7740,35,1452,17,1429
9448,87,8010,30,1007,19,981
9448,91,8352,20,1577,30,1538
9448,92,8466,22,1380,28,1341
9448,102,9363,20,1041,29,1019
9448,104,9576,17,1285,33,1269
9448,108,9965,34,1341,15,1314
9448,111,10256,33,1082,16,1063
9448,121,11167,131,1038,32,988
9448,123,11336,32,1477,17,1458
9448,125,11522,22,1323,29,1306
9448,128,11783,26,1513,24,1486
9448,132,12177,19,1011,34,1008
9448,134,12365,24,1382,25,1349
9448,136,12521,34,1008,17,989
9448,143,13114,34,1053,16,1035
9448,161,14577,31,1262,29,1259
9448,166,15019,34,908,14,874
9448,178,16077,27,1097,24,1078
9448,180,16296,18,1387,31,1368
9448,180,16306,124,869,21,1071
9448,184,16661,33,1617,16,1594
9448,184,16674,27,1202,22,1179
9448,187,16956,29,1554,20,1522
9448,187,16963,32,940,16,926
9448,194,17621,34,1564,169,907
9448,196,17799,29,1295,21,1271
9448,196,17812,108,839,15,1020
9448,204,18579,36,1333,14,1310
9448,205,18646,191,1590,185,1565
9448,205,18656,24,1032,25,1009
9448,207,18812,29,1720,21,1698
9448,208,18937,27,877,23,856
9448,213,19377,20,1268,30,1245
9448,214,19488,30,1148,18,1127
9448,217,19755,32,1020,17,990
9448,222,20179,34,985,15,956
9448,222,20199,30,1238,19,1209
9448,249,22500,21,1301,30,1283
9448,257,23193,36,923,13,901
9448,261,23509,32,1496,17,1462
9448,266,24007,19,1489,32,1467
9448,269,24279,31,1234,18,1211
9448,279,25216,24,969,26,949
9448,297,26911,28,1261,30,1260
9448,305,27733,29,1397,21,1376
9448,306,27817,22,1231,29,1214
9448,308,28020,31,944,17,923
9448,320,29187,37,1440,22,1449
9448,325,29636,27,1101,23,1083
9448,334,30519,17,944,32,912
9448,337,30816,31,1717,17,1675
9448,340,31083,62,757,25,1139
9448,342,31266,37,1372,13,1356
9448,342,31287,21,1010,29,986
9448,343,31380,33,1198,16,1179
9448,347,31773,54,746,31,844
9448,358,32895,32,1539,19,1521
9448,360,33106,29,1253,20,1233
9448,366,33638,20,1426,30,1400
9448,387,35653,25,1479,26,1461
9448,396,36508,42,1030,19,1035
9448,403,37143,22,1022,28,1011
9448,419,38668,23,1484,27,1459
9448,424,39127,25,1003,25,987
9448,435,40101,23,1077,27,1053
9448,436,40206,22,1024,28,1010
9448,438,40393,21,889,27,843
9448,444,40917,26,1187,24,1167
9448,448,41262,24,1225,27,1204
9448,449,41381,31,1015,17,978
9448,453,41720,22,1160,27,1127
9448,463,42650,21,1187,28,1164
9448,464,42771,25,1029,25,994
9448,470,43319,16,1192,32,1161
9448,471,43410,25,1409,25,1384
9448,472,43533,25,1450,25,1421
9448,472,43544,17,966,32,930
9448,478,44086,27,1103,23,1084
9449,6,498,22,1410,28,1384
9449,10,821,33,1053,17,1032
9449,13,1108,34,1037,15,995
9449,31,2807,37,1112,13,1094
9449,32,2915,27,1529,23,1500
9449,34,3103,30,1328,19,1305
9449,36,3299,23,1470,27,1455
9449,54,5092,28,1176,25,1168
9449,54,5098,29,1307,21,1283
9449,55,5223,29,1209,21,1197
9449,60,5763,25,1104,25,1081
9449,63,6048,32,1590,18,1572
9449,67,6489,29,1067,21,1045
9449,71,6879,27,1019,22,994
9449,75,7271,157,975,19,1085
9449,76,7381,37,1142,43,1021
9449,80,7777,22,1450,29,1433
9449,88,8574,28,1466,22,1442
9449,93,9036,25,1802,25,1772
9449,94,9128,37,1041,13,1025
9449,96,9307,34,1396,15,1354
9449,98,9505,75,1049,31,1146
9449,100,9705,15,1131,33,1115
9449,105,10205,32,1106,18,1089
9449,108,10447,21,1320,29,1291
9449,110,10691,36,1299,14,1280
9449,112,10862,21,1144,28,1103
9449,115,11181,22,972,27,943
9449,120,11672,37,1003,12,974
9449,131,12739,24,1277,25,1245
9449,131,12747,31,1390,18,1373
9449,144,13981,31,1190,18,1162
9449,149,14468,18,1300,32,1278
9449,150,14563,60,1350,29,1472
9449,164,15902,36,1419,14,1395
9449,166,16087,34,1401,16,1378
9449,171,16594,35,1225,14,1199
9449,174,16862,16,1552,33,1535
9449,178,17215,31,1034,29,1049
9449,205,19695,37,1320,13,1303
9449,214,20538,18,1005,31,984
9449,214,20541,37,1712,14,1687
9449,216,20731,32,1223,27,1219
9449,232,22196,36,1400,14,1379
9451,9,763,34,1286,15,1260
9451,10,835,29,1315,19,1284
9451,11,951,27,979,21,941
9451,14,1215,29,967,18,937
9451,41,3664,21,1041,29,1021
9451,42,3745,32,1218,16,1184
9451,43,3855,16,1217,32,1180
9451,47,4214,23,1223,27,1190
9451,72,6530,21,1206,29,1188
9451,72,6560,33,947,16,914
9451,88,7993,27,1471,24,1456
9451,92,8364,21,1552,29,1529
9451,98,8884,44,1106,24,1118
9451,98,8895,28,920,20,901
9451,104,9377,83,1166,29,1261
9451,115,10364,29,1572,19,1534
9451,122,10964,27,1492,24,1470
9451,127,11402,17,1895,33,1856
9451,134,12015,31,1220,19,1197
9451,145,13030,19,1187,31,1169
9451,151,13579,29,1559,32,1564
9451,153,13778,31,1207,19,1185
9451,154,13876,15,1045,33,1020
9451,162,14608,21,1641,29,1618
9451,162,14609,129,454,16,851
9451,164,14787,20,1241,29,1216
9451,164,14790,24,1177,25,1156
9451,164,14791,32,1265,21,1250
9451,177,15853,26,1101,23,1077
9451,188,16738,17,1261,33,1244
9451,190,16905,20,1182,29,1167
9451,214,18957,21,1303,29,1276
9451,227,20169,20,1104,32,1086
9451,231,20510,26,1107,24,1083
9451,232,20588,23,956,25,932
9451,238,21100,26,1343,26,1327
9451,244,21612,35,1614,14,1595
9451,244,21633,25,1158,24,1132
9451,247,21883,20,1523,30,1497
9451,254,22494,24,1624,26,1599
9451,276,24521,29,1026,20,994
9451,277,24600,32,1119,80,726
9451,277,24602,25,1187,24,1160
9451,278,24671,29,1367,21,1357
9451,281,24963,62,1049,16,1085
9451,281,24974,26,1229,24,1205
9451,283,25190,35,1043,15,1015
9451,290,25816,25,1151,24,1130
9451,294,26149,34,1387,15,1349
9451,315,28062,30,1421,19,1401
9451,318,28351,35,1289,14,1274
9451,321,28615,32,1284,21,1268
9451,324,28860,26,1280,23,1252
9451,325,28964,23,875,26,846
9451,328,29202,19,1639,32,1624
9451,340,30303,35,1415,14,1394
9451,344,30658,17,1282,31,1252
9451,344,30683,21,1240,29,1217
9451,346,30865,25,1497,28,1486
9451,351,31344,32,1237,25,1223
9451,351,31350,28,1055,21,1032
9451,355,31682,26,1244,24,1219
9451,360,32167,24,967,31,968
9451,388,34699,42,1353,16,1368
9451,389,34807,30,1223,20,1206
9451,392,35090,25,1226,24,1194
9451,398,35649,27,1022,21,986
9451,414,37192,29,1063,19,1029
9451,421,37829,29,1293,19,1263
9451,437,39139,26,934,24,909
9451,445,39888,24,1475,26,1446
9451,450,40403,26,1332,24,1310
9451,461,41443,16,1014,33,991
9451,470,42300,26,1446,24,1415
9451,479,43118,17,1077,32,1054
9451,479,43144,31,1386,17,1359
9452,4,312,23,1030,27,1006
9452,11,967,25,1381,24,1354
9452,49,4585,40,1141,18,1148
9452,51,4748,32,1284,16,1254
9452,64,5976,19,1568,31,1540
9452,65,6082,35,1070,15,1052
9452,69,6505,35,1382,14,1360
9452,70,6607,27,962,23,951
9452,78,7382,25,1354,26,1341
9452,83,7871,32,824,29,847
9452,85,8078,64,891,21,932
9452,85,8082,23,1189,26,1163
9452,89,8440,21,953,29,930
9452,96,9098,15,1799,38,1772
9452,104,9936,35,955,14,931
9452,124,11591,23,1049,26,1034
9452,124,11592,22,953,26,924
9452,126,11759,31,1458,19,1436
9452,127,11840,26,1246,24,1221
9452,127,11846,32,1401,18,1388
9452,128,11966,27,1629,22,1585
9452,131,12230,19,1500,31,1481
9452,134,12507,23,1035,27,1013
9452,139,12948,34,1265,17,1252
9452,148,13781,27,893,29,883
9452,150,13944,204,1321,14,1445
9452,152,14106,33,1278,16,1247
9452,154,14294,29,1060,21,1037
9452,156,14475,35,1066,16,1043
9452,157,14574,24,1513,26,1486
9452,160,14882,28,1521,22,1498
9452,170,15784,37,1276,14,1256
9452,171,15895,24,1523,26,1499
9452,171,15896,22,1197,29,1182
9452,178,16482,31,1680,17,1637
9452,182,16873,16,1157,32,1127
9452,183,16981,200,1387,27,1322
9452,188,17467,35,925,24,930
9452,197,18268,31,1151,16,1119
9452,198,18331,21,1004,28,980
9452,203,18831,26,1038,22,995
9452,210,19450,35,1435,14,1409
9452,210,19455,35,1469,15,1445
9452,216,20010,32,1073,16,1051
9452,220,20375,136,2357,61,1530
9452,223,20621,45,1149,22,1164
9452,225,20779,28,1055,27,1052
9452,239,22084,21,1617,30,1601
9452,244,22600,19,1527,32,1503
9452,257,23768,21,1454,29,1432
9452,258,23865,32,1325,18,1305
9452,263,24354,22,1408,28,1387
9452,271,25114,30,1460,21,1439
9452,282,26127,27,1131,32,1125
9452,292,26982,32,1182,16,1160
9452,293,27064,32,1114,16,1079
9452,294,27136,30,1011,19,984
9452,302,27781,32,984,17,953
9452,307,28200,68,2345,21,1500
9452,312,28715,25,1415,25,1381
9452,312,28731,21,1261,29,1245
9452,313,28807,24,1499,26,1476
9452,329,30339,26,1048,24,1030
9452,332,30644,20,1516,30,1490
9452,347,32168,24,945,25,919
9452,351,32565,35,1526,16,1500
9452,351,32570,31,1137,18,1116
9452,357,33081,26,1096,24,1071
9452,357,33105,22,1069,27,1044
9452,359,33324,34,1177,16,1154
9452,367,34112,26,1185,24,1164
9452,370,34343,25,1309,25,1288
9452,373,34667,95,777,18,941
9452,379,35146,33,1085,29,1091
9452,380,35242,36,1064,13,1037
9452,380,35249,30,1587,21,1567
9452,381,35317,37,1240,14,1216
9452,383,35540,60,910,15,951
9452,395,36710,32,951,58,1015
9452,398,37045,30,1353,19,1333
9452,398,37047,34,1233,15,1199
9452,404,37588,40,946,26,965
9452,406,37787,26,1093,24,1068
9452,409,38062,33,1453,16,1425
9452,415,38687,21,1251,33,1243
9452,416,38773,32,1433,17,1409
9452,426,39805,29,1186,21,1165
9452,427,39928,29,1166,20,1144
9452,429,40091,24,1243,25,1205
9452,433,40508,124,2552,156,2521
9452,435,40671,27,1214,22,1185
9452,448,41909,26,1703,23,1666
9452,460,43050,19,1317,34,1299
9452,462,43232,16,1452,33,1429
9452,464,43435,34,1524,16,1495
9452,469,43936,22,1113,28,1095
9452,471,44120,30,1146,19,1120
9452,480,44927,31,1335,17,1305
9453,6,852,27,1416,24,1389
9453,7,936,32,1422,18,1404
9453,33,3033,32,1360,27,1353
9453,38,3509,31,1125,19,1103
9453,45,4169,35,1439,17,1416
9453,53,4946,29,1182,21,1157
9453,55,5145,29,1432,22,1414
9453,60,5569,23,1226,27,1197
9453,61,5686,29,1228,20,1207
9453,62,5803,85,1802,49,1748
9453,63,5882,32,1492,18,1480
9453,63,5886,56,1222,32,1244
9453,65,6076,24,1504,26,1489
9453,65,6088,36,1745,14,1721
9453,67,6256,31,1563,17,1527
9453,68,6369,45,1347,17,1366
9453,72,6760,25,933,24,910
9453,72,6776,29,1146,21,1125
9453,73,6821,24,1336,25,1304
9453,74,6919,14,1215,34,1182
9453,74,6934,18,1150,31,1115
9453,75,7054,27,1426,22,1400
9453,81,7633,35,1479,15,1456
9453,84,7920,27,1076,22,1054
9453,90,8447,24,1027,28,1016
9453,95,8909,23,1398,27,1373
9453,97,9119,28,953,19,911
9453,98,9183,31,1427,19,1405
9453,100,9405,27,1025,22,990
9453,102,9590,15,1092,34,1068
9453,113,10673,24,1390,26,1372
9453,117,11041,23,1112,31,1099
9453,121,11396,30,1455,21,1436
9453,123,11579,23,1004,26,979
9453,125,11738,35,1042,15,1025
9453,128,12048,29,1179,19,1141
9453,133,12531,25,986,24,958
9453,134,12637,26,907,23,872
9453,139,13114,22,1579,27,1555
9453,145,13677,23,1119,27,1096
9453,153,14426,34,1189,16,1171
9453,156,14712,35,1624,14,1594
9453,159,14989,31,1020,18,1002
9453,161,15189,19,1139,31,1113
9453,169,15949,31,1156,17,1133
9453,169,15956,105,900,4,2409
9453,175,16360,23,1306,27,1280
9453,181,16913,23,1652,27,1625
9453,183,17131,20,1412,30,1390
9453,189,17688,24,885,25,853
9453,194,18063,19,976,31,960
9473,19,1373,23,1027,32,1021
9473,21,1588,33,958,15,910
9473,29,2153,24,1495,26,1468
9473,33,2508,31,953,16,930
9473,34,2598,129,1713,122,1678
9473,39,2972,31,1017,18,997
9473,51,4140,24,1310,26,1284
9473,59,4785,20,1120,29,1100
9473,59,4809,18,1173,31,1135
9473,66,5431,32,1079,16,1065
9473,66,5454,22,906,26,880
9473,69,5669,36,1261,13,1235
9473,72,5900,34,1103,15,1070
9473,77,6359,25,1249,26,1227
9473,81,6703,29,1133,19,1103
9473,82,6825,23,1287,27,1266
9473,87,7260,23,1177,27,1151
9473,87,7264,22,1196,28,1179
9473,95,7930,26,1215,24,1188
9473,96,8009,32,1343,18,1326
9473,101,8411,30,1422,20,1405
9473,102,8501,24,1007,32,1003
9473,121,10173,21,1130,29,1108
9473,124,10389,19,958,31,939
9473,126,10546,32,1087,16,1063
9473,135,11320,20,1087,31,1069
9473,135,11323,25,1313,24,1274
9473,138,11603,25,1018,24,996
9473,142,11993,20,1290,30,1256
9473,142,12006,29,1244,21,1226
9473,143,12122,31,1358,17,1332
9473,145,12275,18,1573,32,1537
9473,145,12293,22,985,26,949
9473,154,12977,22,1614,28,1579
9473,155,13042,43,1200,23,1207
9473,158,13341,37,1001,17,992
9473,161,13582,24,1503,26,1485
9473,171,14362,34,1260,15,1226
9473,175,14739,20,1010,29,986
