run,subrun,event
9788,91,6838
9788,98,7505
9788,122,9788
9788,131,10673
9788,131,10697
9788,136,11167
9788,136,11195
9788,147,12267
9788,158,13363
9788,169,14458
9788,189,16503
9788,222,19761
9788,228,20290
9788,248,21861
9788,249,21977
9788,258,22685
9788,264,23164
9788,264,23175
9788,265,23259
9788,270,23699
9788,276,24222
9788,276,24265
9788,277,24330
9788,277,24342
9788,279,24526
9788,283,24830
9788,284,24907
9788,288,25276
9788,289,25341
9788,290,25455
9788,294,25750
9788,294,25758
9788,299,26208
9788,305,26707
9788,307,26865
9762,3,1135
9762,6,1441
9762,9,1809
9762,35,4547
9762,89,9676
9762,89,9690
9762,91,9852
9762,95,10220
9762,99,10499
9762,99,10511
9762,105,11015
9762,105,11044
9762,109,11419
9762,113,11790
9762,145,13976
9762,145,13986
9762,150,14459
9762,152,14652
9762,176,16778
9762,176,16816
9762,187,17753
9762,198,18751
9762,235,22069
9762,258,23998
9762,258,24004
9762,258,24011
9762,273,25340
9762,273,25343
9762,282,26051
9762,296,27177
9762,301,27590
9762,310,28285
9762,329,29890
9762,335,30319
9762,350,31551
9762,356,32008
9762,361,32439
9762,361,32442
9788,262,23019
9788,273,23943
9788,274,24045
9788,292,25591
9788,292,25597
9788,297,26027
9788,302,26422
9788,308,26943
9788,311,27225
9781,95,15733
9781,113,18575
9781,122,19907
9781,132,21450
9788,1,16
9788,17,1420
9788,19,1592
9788,68,4861
9788,83,6165
9788,94,7112
9788,123,9861
9788,123,9887
9788,127,10268
9788,128,10357
9788,128,10378
9788,128,10381
9788,139,11461
9788,139,11475
9788,141,11705
9788,144,11988
9788,149,12456
9788,149,12497
9788,157,13236
9788,161,13653
9788,166,14139
9788,176,15178
9788,180,15563
9788,180,15614
9788,188,16391
9788,201,17684
9788,219,19481
9788,220,19548
9788,226,20052
9788,226,20053
9788,229,20413
9788,229,20422
9788,242,21380
9788,243,21450
9788,245,21620
9788,8,595
9788,9,703
9788,16,1298
9788,16,1319
9788,48,3361
9788,48,3365
9788,48,3368
9788,64,4503
9788,71,5150
9788,86,6424
9788,117,9304
9788,117,9317
9788,125,10089
9788,130,10560
9788,130,10594
9788,135,11074
9788,140,11609
9788,145,12087
9788,148,12351
9788,164,13952
9788,175,15094
9788,181,15717
9788,184,16007
9788,194,17004
9788,199,17493
9788,199,17507
9788,199,17526
9788,203,17889
9788,206,18181
9788,206,18186
9788,213,18860
9788,215,19083
9788,223,19856
9788,227,20201
9788,230,20488
9788,240,21195
9788,246,21672
9788,253,22266
9762,20,3052
9762,82,9096
9762,92,9978
9762,115,11951
9762,115,11970
9762,143,13814
9762,149,14385
9762,161,15480
9762,177,16914
9762,200,18894
9762,200,18898
9762,200,18944
9762,215,20280
9762,222,20869
9762,231,21733
9762,237,22252
9762,250,23349
9762,254,23664
9762,272,25273
9762,275,25530
9762,279,25844
9762,283,26123
9762,289,26614
9762,302,27665
9762,302,27678
9762,347,31315
9762,347,31347
9762,357,32078
9762,359,32300
9762,363,32634
9762,363,32638
9762,378,33937
9762,381,34238
9762,392,35136
9762,408,36337
9762,425,37479
9762,429,37882
9762,429,37885
9762,429,37886
9762,437,38583
9762,445,39288
9762,445,39299
9762,458,40428
9762,466,41107
9762,466,41109
9518,4,285
9518,5,395
9518,25,2253
9518,26,2380
9518,27,2444
9518,27,2469
9518,29,2692
9518,30,2783
9518,35,3192
9518,36,3257
9518,36,3279
9518,39,3505
9533,14,1008
9533,14,1027
9533,40,2832
9533,47,3357
9533,78,5611
9533,86,6192
9533,99,7134
9533,111,7986
9762,332,30099
9762,345,31184
9762,374,33603
9762,374,33635
9762,374,33640
9762,379,34038
9762,382,34347
9762,384,34521
9762,384,34549
9762,388,34743
9762,388,34753
9762,395,35377
9762,396,35490
9762,423,37294
9762,424,37394
9762,428,37776
9762,434,38306
9762,441,38952
9762,442,39036
9762,446,39405
9762,455,40169
9762,462,40744
9762,467,41186
9762,468,41335
9762,468,41336
9762,49,5749
9762,54,6265
9762,133,13085
9762,141,13621
9762,156,15013
9762,162,15580
9762,163,15635
9762,164,15715
9762,164,15719
9762,174,16630
9762,181,17231
9762,182,17274
9762,182,17285
9762,182,17308
9762,185,17550
9762,188,17854
9762,188,17886
9762,191,18115
9762,191,18143
9762,207,19537
9762,208,19636
9762,214,20153
9762,216,20380
9762,220,20693
9762,225,21171
9762,226,21270
9762,234,21970
9762,256,23828
9762,256,23854
9762,262,24347
9762,274,25419
9762,287,26481
9762,287,26489
9762,295,27127
9762,299,27448
9762,355,31939
9762,370,33290
9762,370,33294
9762,380,34150
9762,418,36888
9762,10,1941
9762,11,2006
9762,11,2011
9762,11,2022
9762,17,2754
9762,21,3159
9762,53,6138
9762,61,6881
9762,77,8629
9762,104,10960
9762,107,11236
9762,116,12034
9762,201,19040
9762,221,20764
9762,227,21376
9762,261,24235
9762,271,25172
9762,276,25589
9762,285,26320
9762,291,26792
9762,341,30794
9762,346,31226
9762,346,31264
9762,362,32539
9762,369,33189
9762,390,34946
9762,391,35009
9762,420,37042
9762,421,37153
9762,422,37233
9762,426,37584
9762,433,38202
9762,433,38238
9762,433,38247
9762,433,38250
9762,450,39753
9762,456,40213
9762,459,40487
9762,469,41377
9762,469,41382
9762,469,41399
9762,470,41489
9762,470,41497
9762,470,41522
8682,14,1104
8682,20,1605
8682,20,1615
8682,47,3698
8682,84,6123
8682,84,6135
8682,98,7288
8682,121,9241
8682,121,9267
8682,121,9280
8682,121,9296
8682,139,10760
8682,139,10781
8682,142,10978
8682,142,11019
8682,164,12971
8682,164,12981
8682,168,13355
8682,182,14541
8682,186,14892
8682,207,16516
8682,220,17600
8682,236,19296
8682,267,21775
8682,267,21785
8682,293,23744
8682,304,24713
8682,304,24715
8682,314,25544
8682,314,25558
8682,327,26658
8682,329,26798
8682,330,26875
8682,330,26902
8682,336,27547
8682,336,27555
8682,347,28598
8682,347,28599
8682,362,30055
8682,365,30362
8682,365,30364
8682,369,30841
8682,369,30867
8682,373,31257
8682,373,31267
8682,373,31282
8682,397,34026
8682,410,35454
8682,438,38553
8682,448,39704
8682,448,39708
8682,457,40671
8682,470,42140
8739,210,20057
8739,225,21532
8739,234,22307
8739,297,28633
8739,302,29112
8739,302,29125
8739,345,33309
8739,349,33665
8739,371,35722
8739,371,35723
8739,401,38433
8740,29,2673
8740,29,2684
8740,40,3702
8740,46,4338
8740,70,6894
8740,98,9580
8740,134,12976
8682,2,78
8682,46,3659
8682,86,6282
8682,99,7420
8682,107,8164
8682,119,9104
8682,119,9106
8682,127,9763
8682,134,10362
8682,146,11307
8682,153,11942
8682,153,11943
8682,153,11945
8682,153,11977
8682,161,12686
8682,169,13440
8682,176,14026
8682,176,14041
8682,176,14044
8682,180,14378
8682,180,14392
8682,184,14710
8682,199,15870
8682,199,15873
8682,199,15891
8682,203,16196
8682,216,17262
8682,217,17343
8682,217,17372
8682,222,17762
8682,222,17763
8682,222,17789
8682,224,17931
8682,230,18796
8682,230,18835
8682,233,19063
8682,242,19817
8682,253,20702
8682,254,20753
8682,254,20775
8682,264,21537
8682,266,21675
8682,271,22071
8682,280,22696
8682,280,22697
8682,287,23254
8682,287,23261
8682,294,23838
8682,302,24492
8682,302,24527
8682,302,24553
8682,376,31614
8682,376,31616
8682,376,31633
8682,381,32172
8682,381,32189
8682,424,36949
8682,424,36957
8682,424,36985
8682,431,37811
8682,437,38411
8682,437,38447
8682,463,41376
8739,69,6552
8739,91,8667
8739,181,17305
8739,261,25078
8739,303,29214
8739,311,30056
8739,326,31485
8739,331,32001
8739,340,32818
8739,340,32819
8739,384,36904
8682,4,279
8682,4,283
8682,9,692
8682,21,1681
8682,24,1928
8682,55,4249
8682,56,4326
8682,57,4357
8682,64,4781
8682,64,4806
8682,81,5909
8682,81,5925
8682,82,5972
8682,82,5991
8682,82,6010
8682,85,6223
8682,93,6877
8682,94,6935
8682,100,7462
8682,100,7504
8682,112,8561
8682,112,8582
8682,120,9188
8682,122,9378
8682,123,9434
8682,141,10938
8682,141,10941
8682,149,11527
8682,149,11535
8682,150,11666
8682,154,12033
8682,154,12067
8682,173,13792
8682,173,13820
8682,173,13822
8682,173,13823
8682,178,14215
8682,223,17839
8682,232,18996
8682,258,21068
8682,258,21099
8682,262,21395
8682,262,21431
8682,298,24183
8682,319,25974
8682,319,25976
8682,319,25989
8682,334,27323
8682,334,27365
8682,351,29060
8682,378,31816
8682,378,31829
8682,415,36015
8682,415,36023
8682,430,37681
8682,433,38003
8682,442,39014
8682,442,39036
8682,456,40582
8682,456,40612
8682,475,42636
8739,31,3054
8739,31,3055
8739,35,3425
8739,40,3860
8739,46,4378
8739,67,6361
8739,135,12885
8739,161,15406
8739,168,16070
8739,188,17994
8739,188,18000
8739,202,19301
8739,203,19396
8739,218,20838
8739,294,28326
8739,294,28328
8739,294,28332
8739,320,30950
8739,354,34163
8739,405,38826
8682,68,5046
8682,89,6533
8682,89,6576
8682,103,7761
8682,118,9017
8682,124,9546
8682,138,10674
8682,179,14278
8682,225,17975
8682,238,19451
8682,268,21823
8682,297,24130
8682,361,29979
8682,363,30168
8682,427,37305
8682,460,41024
8682,460,41051
8682,473,42450
8682,473,42454
8739,39,3783
8739,71,6735
8739,137,13073
8739,150,14328
8739,166,15887
8739,170,16257
8739,178,17014
8739,195,18689
8739,198,18936
8739,206,19687
8739,242,23163
8739,242,23177
8739,244,23348
8739,267,25659
8739,305,29431
8739,306,29532
8739,306,29534
8739,327,31597
8739,327,31599
8739,330,31903
8739,332,32091
8739,355,34227
8739,361,34777
8739,365,35172
8682,22,1736
8682,42,3338
8682,53,4177
8682,101,7575
8682,125,9615
8682,131,10077
8682,145,11253
8682,145,11266
8682,204,16269
8682,211,16841
8682,214,17116
8682,214,17120
8682,229,18741
8682,277,22427
8682,277,22430
8682,277,22445
8682,277,22454
8682,283,22944
8682,296,24023
8682,296,24033
8682,309,25149
8682,309,25160
8682,331,26969
8682,348,28716
8682,348,28733
8682,368,30716
8682,368,30748
8682,422,36748
8682,422,36754
8682,429,37521
8682,429,37546
8682,443,39161
8682,466,41686
8682,478,42967
8682,478,42993
8682,478,42995
8739,26,2597
8739,37,3590
8739,37,3591
8739,52,4924
8739,65,6180
8739,84,8002
8739,86,8185
8739,122,11673
8739,155,14822
8739,164,15660
8739,164,15678
8739,165,15758
8739,183,17503
8739,185,17690
8739,185,17693
8739,194,18591
8739,201,19218
8739,201,19221
8739,236,22530
8739,236,22531
8739,277,26652
8739,283,27256
8739,283,27258
8739,338,32633
8739,346,33387
8682,1,15
8682,15,1156
8682,52,4074
8682,67,4987
8682,69,5127
8682,80,5801
8682,105,7950
8682,105,7958
8682,105,7973
8682,115,8806
8682,117,8947
8682,117,8969
8682,128,9884
8682,129,9910
8682,132,10185
8682,132,10198
8682,133,10261
8682,136,10517
8682,136,10539
8682,137,10628
8682,147,11378
8682,151,11781
8682,156,12191
8682,162,12781
8682,162,12818
8682,167,13228
8682,170,13518
8682,177,14095
8682,177,14138
8682,181,14469
8682,183,14656
8682,200,15949
8682,200,15985
8682,205,16390
8682,215,17170
8682,235,19207
8682,235,19245
8685,268,28171
8739,3,478
8739,7,836
8739,49,4666
8739,66,6266
8739,97,9251
8739,110,10563
8739,125,11917
8739,125,11921
8739,152,14538
8739,193,18479
8739,263,25260
8739,278,26775
8739,278,26782
8739,323,31207
8739,379,36467
8739,393,37711
8682,7,462
8682,7,499
8682,10,752
8682,12,908
8682,13,1028
8682,13,1029
8682,13,1043
8682,25,2040
8682,25,2069
8682,49,3861
8682,60,4547
8682,87,6392
8682,88,6470
8682,88,6484
8682,88,6496
8682,92,6774
8682,92,6779
8682,102,7686
8682,104,7871
8682,104,7888
8682,111,8453
8682,111,8494
8682,126,9667
8682,126,9671
8682,140,10828
8682,148,11443
8682,155,12122
8682,155,12130
8682,159,12541
8682,165,13089
8682,239,19541
8682,239,19560
8682,239,19561
8682,249,20333
8685,207,21664
8685,209,21910
8685,209,21934
8685,223,23341
8685,243,25436
8685,243,25439
8685,247,25861
8685,273,28748
8739,53,5029
8739,79,7473
8739,94,8961
8739,104,9982
8739,117,11196
8739,144,13749
8739,158,15120
8739,177,16908
8739,207,19776
8739,207,19784
8739,339,32725
8739,348,33580
8739,352,33961
8739,380,36544
8739,380,36551
8739,385,36990
8685,9,1006
8685,72,7559
8685,87,9189
8685,121,12723
8685,144,15027
8685,152,15859
8685,159,16532
8685,175,18297
8685,214,22384
8685,214,22425
8685,227,23730
8685,252,26436
8685,260,27279
8685,264,27744
8685,269,28288
8685,272,28650
8685,283,29446
8685,283,29507
8685,284,29567
8685,291,30294
8685,291,30305
8685,291,30346
8685,294,30633
8739,8,910
8739,25,2511
8739,32,3148
8739,32,3149
8739,38,3686
8739,77,7286
8739,89,8476
8739,100,9559
8739,100,9561
8739,103,9859
8739,119,11358
8739,127,12130
8739,128,12220
8739,143,13641
8739,145,13852
8739,159,15203
8739,180,17206
8739,272,26137
8739,272,26151
8739,312,30166
8739,342,33004
8685,3,288
8685,15,1433
8685,15,1465
8685,24,2393
8685,24,2400
8685,28,2862
8685,36,3735
8685,38,3937
8685,39,4089
8685,39,4107
8685,47,4944
8685,52,5432
8685,61,6369
8685,64,6661
8685,64,6680
8685,67,7005
8685,75,7848
8685,84,8830
8685,84,8868
8685,86,9057
8685,86,9085
8685,94,9976
8685,95,10099
8685,95,10132
8685,116,12182
8685,117,12294
8685,117,12305
8685,128,13494
8685,139,14476
8685,145,15167
8685,145,15168
8685,148,15435
8685,148,15492
8685,154,16074
8685,158,16426
8685,176,18385
8685,194,20334
8685,203,21280
8685,215,22525
8685,221,23104
8685,228,23874
8685,228,23887
8685,228,23901
8685,239,25039
8685,239,25047
8685,248,25971
8685,248,25992
8738,41,4422
8738,41,4424
8738,78,8024
8738,96,9821
8738,154,15573
8738,159,16082
8738,169,17137
8738,202,20441
8738,202,20444
8738,221,22311
8738,231,23331
8738,287,29001
8738,292,29510
8738,304,30721
8738,327,33086
8738,341,34468
8558,6,146
8558,9,265
8559,3,70
8559,3,103
8559,12,495
8559,13,517
8559,14,587
8559,16,680
8559,17,698
8559,17,704
8559,19,797
8559,19,799
8559,21,898
8559,23,985
8598,4,855
8680,2,172
8680,3,292
8680,3,310
8680,4,410
8680,4,412
8680,10,1240
8680,10,1267
8680,10,1276
8680,13,1675
8680,13,1678
8680,20,2525
8680,22,2764
8680,23,2943
8680,28,3621
8680,29,3728
8680,31,3945
8680,35,4463
8731,1,17
8731,1,20
8559,10,395
8559,11,457
8559,22,941
8743,161,16534
8743,176,17930
8743,198,20018
8743,204,20602
8743,204,20603
8743,213,21492
8743,219,22087
8743,229,23066
8743,237,23894
8743,242,24400
8743,242,24401
8743,248,24940
8743,258,25901
8743,262,26295
8743,281,28211
8743,285,28648
8743,312,31226
8743,319,31920
8743,325,32568
8743,333,33312
8743,353,35350
8743,379,37871
8743,384,38339
8743,384,38341
8743,389,38843
8743,408,40787
8743,411,41106
8743,419,41884
8743,424,42352
8743,457,45657
8743,461,46057
8743,462,46144
8743,11,1646
8743,19,2468
8743,19,2475
8743,43,4976
8743,44,5045
8743,46,5262
8743,51,5751
8743,52,5845
8743,58,6432
8743,58,6434
8743,73,7802
8743,99,10322
8743,110,11409
8743,112,11625
8743,138,14270
8743,147,15165
8743,168,17174
8743,188,19108
8743,205,20698
8743,205,20721
8743,212,21382
8743,222,22363
8743,230,23168
8743,238,23991
8743,238,24004
8743,244,24594
8743,251,25222
8743,260,26088
8743,324,32443
8743,360,36087
8743,362,36263
8743,362,36277
8743,363,36368
8743,372,37214
8743,377,37679
8743,382,38131
8743,382,38142
8743,388,38734
8743,392,39120
8743,399,39824
8743,399,39836
8743,402,40136
8743,431,43032
8743,432,43105
8652,267,20946
8652,287,22392
8652,296,23129
8652,304,23734
8652,309,24080
8652,313,24362
8652,337,26275
8652,350,27299
8652,368,28557
8652,394,30338
8652,403,31042
8652,407,31450
8652,407,31451
8652,409,31587
8652,410,31690
8652,411,31789
8652,422,33151
8652,423,33476
8652,438,34691
8652,438,34698
8652,449,35392
8652,454,35768
8652,466,36737
8652,466,36745
8652,473,37264
8652,473,37269
8652,473,37276
8743,6,1163
8743,6,1173
8743,9,1424
8743,13,1864
8743,13,1873
8743,13,1875
8743,27,3294
8743,27,3295
8743,30,3614
8743,36,4257
8743,41,4743
8743,49,5562
8743,54,6037
8743,54,6045
8743,54,6055
8743,66,7135
8743,68,7318
8743,68,7330
8743,100,10409
8743,104,10821
8743,104,10824
8743,128,13230
8743,133,13746
8743,160,16448
8743,160,16449
8743,171,17426
8743,171,17435
8743,173,17599
8743,191,19381
8743,210,21222
8743,231,23259
8743,235,23675
8743,235,23676
8743,235,23677
8743,246,24761
8743,246,24765
8743,263,26398
8743,263,26416
8743,316,31662
8743,317,31752
8743,344,34486
8743,21,2686
8743,35,4144
8743,35,4157
8743,91,9538
8743,93,9738
8743,97,10132
8743,102,10600
8743,109,11346
8743,117,12121
8743,142,14687
8743,142,14693
8743,150,15449
8743,150,15471
8743,172,17515
8743,180,18369
8743,183,18661
8743,208,21025
8743,221,22268
8743,232,23351
8743,245,24661
8743,283,28429
8743,283,28436
8743,289,28970
8743,292,29284
8743,305,30553
8743,315,31555
8743,320,32015
8743,328,32851
8743,328,32852
8743,338,33854
8743,346,34660
8743,354,35439
8743,354,35443
8743,354,35464
8743,364,36475
8743,365,36574
8743,365,36579
8743,370,37041
8743,370,37051
8743,374,37423
8743,374,37424
8743,374,37446
8743,387,38658
8743,394,39339
8743,401,40051
8743,421,42084
8743,421,42104
8743,422,42177
8743,422,42184
8743,429,42836
8743,429,42839
8743,452,45066
8743,3,885
8743,10,1549
8743,39,4544
8743,42,4844
8743,111,11512
8743,130,13442
8743,131,13551
8743,135,13976
8743,140,14487
8743,149,15372
8743,151,15560
8743,158,16235
8743,162,16628
8743,179,18249
8743,179,18268
8743,187,19029
8743,193,19568
8743,194,19654
8743,194,19657
8743,215,21687
8743,217,21885
8743,217,21898
8743,228,22967
8743,234,23572
8743,234,23582
8743,243,24491
8743,243,24492
8743,243,24494
8743,243,24501
8743,259,26005
8743,259,26007
8743,297,29778
8743,297,29779
8743,322,32237
8743,330,33035
8743,335,33554
8743,356,35673
8743,366,36658
8743,381,38021
8743,381,38045
8743,391,39029
8743,454,45296
8652,101,8106
8652,101,8112
8652,102,8160
8652,133,11058
8652,138,11439
8652,141,11673
8652,141,11683
8652,141,11695
8652,153,12544
8652,153,12552
8652,164,13374
8652,167,13601
8652,167,13605
8652,167,13634
8652,174,14174
8652,176,14302
8652,184,15007
8652,186,15135
8652,186,15154
8652,192,15631
8652,210,16818
8652,210,16840
8652,214,17096
8652,214,17101
8652,218,17405
8652,220,17558
8652,239,18897
8652,239,18900
8652,244,19217
8652,248,19499
8652,259,20324
8652,269,21076
8652,273,21337
8652,273,21342
8652,278,21749
8652,286,22330
8652,286,22337
8652,292,22790
8652,321,25098
8652,332,25870
8652,372,28846
8652,405,31296
8652,405,31303
8652,427,33786
8652,436,34561
8652,448,35325
8652,448,35335
8652,474,37344
8652,2,150
8652,15,1265
8652,20,1706
8652,20,1709
8652,25,2033
8652,25,2058
8652,26,2112
8652,26,2138
8652,27,2231
8652,29,2344
8652,30,2440
8652,34,2712
8652,34,2729
8652,36,2829
8652,38,3035
8652,39,3104
8652,39,3129
8652,39,3131
8652,40,3180
8652,45,3595
8652,45,3596
8652,47,3770
8652,47,3790
8652,48,3864
8652,49,3933
8652,50,4047
8652,54,4360
8652,54,4372
8652,55,4441
8652,59,4789
8652,60,4872
8652,61,4910
8652,62,5011
8652,62,5026
8652,65,5251
8652,66,5363
8652,67,5443
8652,75,6075
8652,75,6103
8652,76,6207
8652,77,6254
8652,79,6429
8652,89,7082
8652,90,7168
8652,92,7332
8652,94,7481
8652,97,7710
8652,100,7898
8652,144,11910
8652,144,11932
8658,380,29271
8658,390,29947
8658,394,30245
8658,408,31439
8658,409,31513
8658,432,33296
8652,107,8439
8652,108,8510
8652,119,9640
8652,119,9645
8652,122,9967
8652,129,10691
8652,130,10772
8652,134,11118
8652,134,11134
8652,142,11757
8652,155,12697
8652,155,12708
8652,166,13548
8652,170,13886
8652,188,15295
8652,205,16415
8652,211,16924
8652,219,17467
8652,222,17725
8652,225,17919
8652,225,17929
8652,225,17940
8652,231,18350
8652,250,19660
8652,260,20382
8652,264,20701
8652,280,21894
8652,283,22087
8652,283,22106
8652,295,23018
8652,295,23022
8652,311,24225
8652,316,24667
8652,331,25795
8652,345,26888
8652,354,27591
8652,354,27616
8652,357,27833
8652,399,30722
8652,401,30854
8652,404,31187
8652,414,32000
8652,414,32007
8652,419,32389
8652,432,34208
8652,432,34234
8652,434,34395
8652,434,34407
8652,442,34927
8652,455,35835
8652,460,36253
8652,462,36426
8652,463,36503
8652,463,36510
8652,472,37182
8652,111,8679
8652,111,8681
8652,128,10598
8652,136,11271
8652,154,12614
8652,154,12628
8652,159,12990
8652,175,14228
8652,181,14779
8652,190,15472
8652,209,16727
8652,228,18150
8652,232,18409
8652,237,18744
8652,270,21178
8652,277,21649
8652,300,23368
8652,302,23526
8652,302,23541
8652,308,24017
8652,308,24031
8652,318,24822
8652,322,25168
8652,334,26025
8652,344,26785
8652,352,27444
8652,353,27545
8652,353,27552
8652,390,30054
8652,402,30990
8652,412,31842
8652,418,32324
8652,425,33625
8652,429,33966
8652,429,33976
8652,429,33979
8652,431,34135
8652,431,34142
8652,435,34495
8652,443,34975
8652,444,35057
8652,445,35130
8652,445,35132
8652,453,35719
8652,456,35918
8652,457,36015
8652,461,36348
8652,464,36587
8652,471,37126
8652,480,37738
8596,10,904
8596,16,1503
8596,20,1880
8596,20,1886
8596,20,1890
8596,24,2241
8596,34,3168
8596,34,3175
8596,37,3462
8596,37,3468
8596,38,3564
8596,40,3718
8596,45,4200
8596,56,5221
8596,61,5690
8596,90,8333
8596,90,8354
8596,93,8627
8596,96,8905
8596,96,8914
8596,96,8919
8596,107,9908
8596,107,9911
8596,107,9914
8596,113,10456
8596,120,11091
8596,120,11095
8596,142,13118
8596,148,13695
8596,148,13705
8596,175,16335
8596,211,19618
8596,226,21004
8596,280,26002
8596,312,28891
8596,358,33206
8596,368,34041
8596,457,42008
8679,299,25344
8679,299,25347
