run,subrun,event
9474,319,27138
9474,342,29099
9474,348,29575
9474,368,31258
9474,368,31284
9474,379,32362
9474,384,32831
9474,424,36166
9474,439,37426
9474,455,38754
9474,479,40976
9452,101,9626
9452,101,9644
9452,114,10804
9452,121,11305
9452,131,12254
9452,144,13414
9452,145,13479
9452,145,13496
9452,147,13694
9452,152,14110
9452,153,14189
9452,155,14395
9452,158,14684
9452,173,16076
9452,181,16786
9452,184,17069
9452,191,17703
9452,192,17791
9452,195,18089
9452,198,18356
9452,231,21349
9452,238,21974
9452,263,24342
9452,268,24825
9452,273,25305
9452,319,29357
9452,338,31242
9452,405,37704
9452,405,37708
9452,419,39056
9452,427,39916
9452,439,41059
9452,459,42949
9452,474,44425
9452,477,44666
9452,227,20977
9452,266,24650
9452,267,24743
9452,277,25660
9452,292,26966
9452,312,28738
9452,325,29967
9452,337,31142
9452,372,34541
9452,374,34731
9452,382,35403
9452,382,35424
9452,382,35441
9452,392,36446
9452,404,37610
9452,415,38661
9452,415,38674
9452,433,40498
9452,448,41921
9452,448,41947
9452,471,44108
9452,473,44342
9452,473,44351
9476,6,519
9476,73,6950
9476,77,7404
9476,83,7974
9476,103,9768
9477,5,914
9477,13,1624
9477,38,3739
9477,50,4869
9477,50,4870
9477,58,5575
9477,61,5818
9477,83,7660
9477,106,9640
9477,106,9655
9477,143,12906
9477,143,12921
9476,2,108
9476,4,302
9476,9,854
9476,13,1256
9476,14,1338
9476,33,3117
9476,67,6379
9476,89,8437
9476,92,8698
9476,94,8916
9476,111,10601
9476,120,11425
9476,122,11618
9476,151,14053
9476,154,14297
9476,159,14754
9476,174,16052
9477,23,2398
9477,24,2469
9477,29,2942
9477,29,2950
9477,52,5054
9477,108,9844
9477,116,10553
9477,118,10714
9477,118,10736
9477,178,15967
9477,178,15983
9476,5,406
9476,62,6025
9476,62,6038
9476,70,6690
9476,88,8394
9476,90,8545
9476,95,8996
9476,99,9420
9476,104,9861
9476,108,10323
9476,119,11359
9476,144,13399
9476,147,13653
9476,147,13667
9476,157,14560
9476,169,15651
9477,16,1885
9477,40,3948
9477,53,5151
9477,60,5758
9477,69,6483
9477,84,7778
9477,85,7889
9477,109,9965
9477,113,10362
9477,121,10986
9477,128,11578
9477,144,13017
9477,149,13456
9477,159,14333
9477,182,16313
9474,6,842
9474,6,861
9474,6,863
9474,21,2168
9474,33,3131
9474,33,3136
9474,38,3555
9474,38,3569
9474,78,6781
9474,85,7334
9474,90,7724
9474,96,8179
9474,106,8981
9474,111,9406
9474,121,10285
9474,126,10728
9474,156,13218
9474,166,14078
9474,166,14084
9474,181,15446
9474,202,17172
9474,202,17196
9474,204,17333
9474,215,18190
9474,220,18621
9474,220,18632
9474,221,18713
9474,226,19240
9474,233,19884
9474,247,21114
9474,249,21269
9474,252,21569
9474,257,21992
9474,266,22696
9474,278,23642
9474,296,25159
9474,302,25610
9474,328,27896
9474,343,29198
9474,356,30314
9474,364,30901
9474,395,33759
9474,401,34250
9474,408,34846
9474,408,34859
9474,418,35656
9474,421,35887
9474,421,35912
9474,425,36218
9474,450,38352
9474,460,39189
9474,460,39196
9473,20,1472
9473,43,3313
9473,50,4056
9473,60,4894
9473,72,5917
9473,88,7346
9473,94,7856
9473,105,8744
9473,112,9335
9473,134,11233
9473,155,13044
9473,192,16158
9474,268,22828
9474,287,24420
9474,330,28059
9474,378,32264
9474,387,33116
9474,389,33267
9474,396,33834
9474,400,34182
9474,423,36077
9474,423,36081
9474,435,37084
9474,438,37323
9474,438,37347
9474,453,38586
9474,468,39880
9517,17,1471
9517,17,1494
9517,19,1632
9517,19,1667
9517,28,2439
9517,28,2449
9517,37,3243
9517,60,5195
9517,64,5527
9517,64,5541
9517,92,7883
9517,107,9188
9517,125,10770
9517,148,12763
9517,149,12812
9517,149,12817
9517,151,13025
9517,154,13201
9517,165,14082
9517,178,15221
9517,183,15629
9517,214,18245
9517,224,19072
9517,224,19097
9517,232,19801
9517,234,19995
9517,234,20009
9517,240,20464
9517,240,20482
9517,258,22036
9517,262,22411
9517,267,22776
9517,291,24682
9517,294,24990
9517,294,25004
9517,314,26762
9517,318,27062
9517,324,27573
9517,324,27581
9517,328,27933
9517,328,27936
9517,328,27953
9517,338,28721
9517,347,29468
9517,359,30528
9517,366,31103
9517,366,31107
9517,384,32709
9517,394,33581
9517,399,34030
9517,411,35140
9551,2,336
9551,12,941
9551,16,1202
9551,25,1702
9551,44,2864
9551,47,3024
9551,60,3817
9551,91,5765
9551,97,6147
9551,104,6552
9551,110,6936
9551,110,6947
9551,130,8142
9551,138,8668
9551,150,9378
9551,156,9764
9551,207,13272
9551,281,18042
9551,309,20203
9551,309,20205
9551,330,21822
9551,338,22413
9551,338,22417
9551,344,22907
9551,347,23112
9554,222,14978
9554,246,16671
9554,246,16694
9554,263,17892
9551,9,762
9551,42,2750
9551,48,3104
9551,48,3112
9551,51,3298
9551,62,3953
9551,84,5352
9551,133,8345
9551,135,8479
9551,143,8971
9551,164,10285
9551,166,10393
9551,166,10407
9551,176,11040
9551,182,11430
9551,191,12111
9551,197,12550
9551,206,13211
9551,209,13417
9551,209,13429
9551,211,13556
9551,230,14798
9551,237,15272
9551,282,18118
9551,284,18229
9551,284,18258
9551,349,23249
9551,5,494
9551,17,1261
9551,24,1645
9551,28,1890
9551,28,1897
9551,36,2389
9551,40,2630
9551,50,3237
9551,59,3760
9551,80,5100
9551,87,5515
9551,101,6375
9551,101,6381
9551,124,7790
9551,129,8092
9551,170,10678
9551,175,10988
9551,175,10994
9551,185,11634
9551,195,12392
9551,210,13500
9551,280,17940
9551,304,19760
9551,304,19770
9551,326,21562
9551,329,21740
9551,329,21746
9551,343,22802
9551,343,22824
9532,26,1419
9532,26,1431
9532,29,1672
9532,65,4244
9532,76,5106
9551,132,8284
9551,151,9427
9551,179,11263
9551,196,12494
9551,236,15197
9551,307,20044
9563,2,431
9563,14,1359
9563,14,1382
9563,22,2036
9568,9,540
9568,10,608
9568,21,1291
9568,22,1356
9568,22,1370
9568,29,1860
9568,34,2224
9568,35,2279
9532,16,691
9532,23,1166
9532,25,1319
9532,28,1577
9532,30,1731
9532,49,3047
9532,51,3222
9532,53,3351
9532,53,3381
9532,54,3443
9532,54,3456
9532,60,3884
9532,60,3885
9532,62,4034
9532,67,4395
9532,73,4849
9532,74,4932
9563,3,515
9563,5,688
9563,11,1101
9563,15,1466
9563,21,1952
9563,23,2102
9563,31,2716
9563,38,3241
9563,46,3965
9563,53,4532
9563,55,4694
9563,58,4951
9563,64,5407
9563,70,5990
9563,77,6552
9563,77,6556
9568,1,76
9532,31,1815
9532,58,3750
9532,64,4183
9532,75,5030
9532,87,5874
9563,44,3755
9563,61,5194
9563,68,5793
9565,3,610
9565,19,1984
9565,21,2168
9565,24,2416
9565,24,2433
9565,26,2616
9565,29,2809
9565,45,4125
9565,47,4370
9565,50,4632
9565,51,4733
9565,56,5186
9565,56,5188
9565,67,6158
9565,88,8012
9565,91,8317
9565,94,8586
9565,100,9192
9588,3,203
9588,22,2030
9588,51,4721
9588,52,4829
9588,56,5202
9588,61,5689
9588,66,6140
9588,69,6446
9565,4,699
9565,7,952
9565,7,970
9565,9,1117
9565,15,1624
9565,17,1826
9565,18,1918
9565,22,2244
9565,22,2251
9565,23,2352
9565,37,3345
9565,41,3738
9565,44,4030
9565,46,4239
9565,49,4532
9565,52,4822
9565,58,5351
9565,62,5692
9565,63,5786
9565,73,6688
9565,74,6797
9565,90,8213
9565,97,8909
9565,102,9329
9588,27,2492
9588,27,2510
9588,31,2857
9588,33,3058
9588,36,3318
9588,39,3608
9588,44,4064
9588,47,4326
9588,47,4341
9588,55,5107
9588,63,5872
9588,72,6729
9588,73,6833
9588,82,7680
9588,86,8054
9569,4,264
9569,7,539
9569,9,681
9569,12,917
9569,26,1979
9569,28,2142
9569,29,2218
9569,32,2468
9569,38,2968
9569,41,3189
9588,11,942
9588,21,1934
9588,21,1957
9588,29,2677
9588,32,2938
9588,58,5387
9588,62,5781
9566,1,39
9566,8,711
9566,9,782
9566,9,785
9566,17,1422
9566,22,1923
9566,28,2532
9566,28,2538
9566,30,2724
9566,36,3258
9566,37,3361
9566,42,3866
9566,46,4201
9566,47,4295
9566,56,5084
9566,56,5103
9566,61,5554
9566,65,5897
9566,66,6011
9566,79,7085
9566,81,7216
9566,84,7516
9566,89,7942
9566,89,7953
9566,90,8063
9566,93,8335
9566,95,8494
9566,95,8519
9566,102,9146
9566,103,9210
9566,109,9812
9566,110,9865
9566,114,10235
9566,124,11027
9566,132,11944
9566,132,11981
9566,133,12074
9566,149,13027
9566,160,13746
9566,168,14360
9566,169,14435
9566,173,14715
9566,179,15159
9566,180,15238
9566,191,15956
9566,193,16113
9566,209,17270
9566,236,19276
9566,3,271
9566,31,2792
9566,32,2899
9566,32,2907
9566,33,2969
9566,35,3152
9566,35,3175
9566,38,3459
9566,38,3480
9566,39,3564
9566,54,4920
9566,57,5158
9566,60,5437
9566,74,6608
9566,74,6634
9566,75,6716
9566,78,6967
9566,82,7339
9566,83,7449
9566,85,7602
9566,87,7778
9566,101,9027
9566,105,9407
9566,111,9934
9566,113,10121
9566,120,10642
9566,120,10675
9566,121,10786
9566,125,11152
9566,125,11171
9566,128,11457
9566,128,11526
9566,130,11725
9566,130,11733
9566,131,11838
9566,131,11849
9566,145,12714
9566,148,12966
9566,158,13590
9566,166,14198
9566,170,14474
9566,176,14923
9566,181,15318
9566,185,15577
9566,190,15898
9566,201,16679
9566,201,16698
9566,202,16770
9566,203,16851
9566,232,19001
9517,3,247
9517,15,1279
9517,20,1771
9517,23,2038
9517,24,2100
9517,32,2798
9517,40,3473
9517,40,3503
9517,40,3509
9517,45,3957
9517,51,4422
9517,59,5101
9517,59,5124
9517,67,5791
9517,67,5792
9517,68,5883
9517,76,6576
9517,86,7345
9517,87,7420
9517,87,7457
9517,94,8081
9517,96,8235
9517,106,9125
9517,108,9298
9517,111,9542
9517,114,9814
9517,116,10012
9517,123,10632
9517,143,12404
9517,150,12899
9517,161,13755
9517,166,14184
9517,166,14186
9517,199,17007
9517,199,17025
9517,213,18194
9517,223,18996
9517,244,20831
9517,251,21455
9517,266,22675
9517,270,23009
9517,286,24247
9517,321,27348
9517,327,27853
9517,336,28516
9517,337,28618
9517,372,31581
9517,372,31619
9517,376,31966
9517,386,32888
9517,391,33320
9517,397,33860
9513,10,1018
9513,13,1317
9513,21,2135
9513,29,2879
9513,47,4644
9513,47,4669
9513,62,6302
9513,124,12318
9513,134,13256
9513,134,13276
9513,138,13641
9513,166,16365
9513,174,17135
9514,19,1654
9514,19,1659
9514,23,1963
9514,23,1987
9514,37,3178
9514,50,4230
9514,56,4749
9514,66,5548
9514,93,7914
9514,94,8024
9514,181,13686
9514,198,15225
9513,38,3770
9513,50,4942
9513,51,5070
9513,51,5085
9513,51,5108
9513,74,7501
9513,76,7723
9513,94,9508
9513,94,9533
9513,94,9547
9513,118,11746
9513,121,12004
9513,146,14450
9513,153,15115
9513,154,15231
9513,191,18373
9513,191,18384
9514,15,1333
9514,36,3098
9514,51,4325
9514,51,4331
9514,77,6548
9514,187,14207
9514,192,14676
9514,195,14979
9514,199,15322
9514,199,15332
9514,199,15361
9514,200,15459
9514,200,15473
9514,201,15561
9514,204,15857
9514,206,16042
9514,206,16044
9514,213,16679
9514,215,16889
9514,219,17211
9514,221,17382
9513,4,398
9513,4,415
9513,17,1710
9513,23,2336
9513,24,2437
9513,26,2596
9513,32,3113
9513,35,3479
9513,39,3861
9513,43,4260
9513,46,4569
9513,52,5217
9513,61,6164
9513,69,7020
9513,70,7099
9513,75,7629
9513,79,8063
9513,102,10351
9513,108,10799
9513,114,11366
9513,122,12099
9513,122,12115
9513,130,12881
9514,24,2050
9514,24,2068
9514,24,2086
9514,27,2335
9514,31,2658
9514,33,2884
9514,42,3536
9514,54,4606
9514,55,4680
9514,55,4683
9514,57,4826
9514,64,5345
9514,64,5361
9514,68,5680
9514,78,6648
9514,90,7722
9514,142,11120
9514,177,13341
9514,177,13366
8758,7,599
8758,11,1017
8758,16,1536
8758,19,1822
8758,40,3841
8758,105,10290
8758,122,11964
8758,164,16406
8758,192,19202
8758,199,20071
8758,205,20891
8758,237,24888
8758,258,27527
8758,3,196
8758,18,1732
8758,25,2397
8758,38,3635
8758,68,6528
8758,70,6719
8758,74,7144
8758,85,8347
8758,100,9805
8758,100,9807
8758,104,10171
8758,115,11271
8758,118,11582
8758,125,12251
8758,128,12559
8758,144,14299
8758,169,16931
8758,176,17630
8758,182,18245
8758,184,18446
8758,190,19018
8758,195,19575
8758,211,21717
8758,213,21957
8758,259,27646
8758,259,27663
8667,1,36
8667,15,983
8667,25,1770
8667,56,4091
8667,76,5669
8667,82,6045
8667,103,7456
8667,105,7577
8667,113,8195
8667,116,8421
8667,119,8672
8667,145,10580
8667,148,10828
8667,151,11064
8667,208,16141
8667,209,16264
8667,216,16802
8667,216,16807
8667,293,23884
8667,293,23903
8667,296,24262
8672,10,1079
8672,11,1223
8672,41,4729
8672,43,4946
8672,43,4976
8667,64,4756
8667,79,5854
8667,110,7978
8667,118,8611
8667,161,11866
8667,168,12472
8667,168,12487
8667,176,13200
8667,182,13913
8667,194,14705
8667,195,14774
8667,204,15788
8667,224,17368
8672,26,2959
8672,26,2995
8672,44,5105
8672,45,5184
8758,209,21468
8758,230,24018
8758,235,24642
8758,252,26755
8758,265,28417
8684,191,20561
8684,223,24093
8684,238,25677
8684,248,26863
8684,264,28631
8684,274,29790
8684,289,31405
8684,304,33123
8684,304,33132
8684,310,33724
8684,322,35098
8684,322,35119
8684,334,36394
8684,347,37688
8684,365,39782
8684,388,42182
8684,392,42667
8684,398,43379
8684,400,43591
8684,416,45362
8684,417,45484
8684,429,46781
8684,456,49878
8684,468,51283
8684,479,52613
8684,479,52635
8758,29,2784
8758,41,3936
8758,120,11762
8758,178,17821
8758,180,18025
8667,39,2811
8667,51,3745
8667,104,7525
8667,120,8753
8667,123,8981
8667,159,11716
8667,166,12300
8667,174,12981
8667,175,13112
8667,200,15512
8667,249,19273
8667,255,19905
8667,270,21141
8667,298,24457
8667,299,24591
8667,310,25840
8667,327,27834
8667,332,28410
8672,28,3230
8672,59,6747
8672,78,8969
8672,101,11547
8672,101,11561
8557,75,3657
8678,122,6179
8678,155,7627
8678,168,8234
8678,225,10743
8678,238,11327
8678,298,14274
8678,321,15412
8678,325,15568
8678,387,18747
8678,387,18768
8678,387,18770
8678,403,19932
8678,416,20934
8678,416,20956
8724,12,1560
8724,24,3255
8724,63,8860
8724,105,14615
8724,105,14645
8724,105,14655
8724,151,21171
8560,194,8289
8560,242,10464
8560,242,10465
8560,302,13316
8678,7,904
8678,31,2329
8678,40,2718
8678,43,2846
8678,76,4277
8678,130,6521
8724,14,1781
8724,16,2101
8724,46,6408
8724,47,6564
8724,59,8227
8724,64,8976
8724,106,14805
8724,112,15598
8724,142,19806
8724,142,19835
8724,144,20169
8724,152,21286
8724,154,21564
8724,154,21587
8560,60,2560
8560,82,3418
8560,92,3856
8560,124,5190
8560,124,5209
8560,148,6196
8560,148,6209
8560,176,7481
8632,13,1016
8632,35,2788
8632,43,3383
8632,43,3416
8632,73,5940
8632,81,6725
8632,92,7665
8632,92,7693
8632,127,10796
8632,127,10821
8724,10,1237
8560,118,4957
8560,142,5952
8560,183,7786
8560,200,8571
8560,226,9736
8560,229,9900
8560,262,11435
8560,268,11728
8560,281,12368
8560,290,12730
8560,290,12737
8560,408,17144
8630,131,8871
8630,144,9734
8632,47,3718
8632,174,14354
8678,84,4580
8724,18,2345
8724,30,4076
8724,43,5972
8724,43,5983
8724,75,10407
8724,80,11085
8724,80,11105
8724,82,11415
8724,82,11416
8724,132,18431
8560,233,10085
8560,237,10242
8560,269,11778
8560,380,16235
8630,147,9902
8630,194,13221
8630,198,13482
8632,39,3078
8632,72,5841
8632,72,5864
8632,77,6286
8632,86,7159
8724,11,1410
8724,22,2905
8724,39,5458
8724,41,5721
8724,41,5727
8724,101,14002
8724,101,14015
8724,107,14902
8724,107,14904
8724,111,15497
8724,116,16191
8724,139,19363
8724,139,19393
8724,139,19406
8560,24,1018
8560,49,2141
8560,90,3750
8560,94,3950
8560,111,4644
8560,123,5175
8560,137,5749
8560,161,6792
8560,188,8019
8630,33,2108
8630,44,2916
8630,82,5519
8630,163,11034
8630,179,12179
8632,32,2539
8632,61,4839
8632,128,10882
8632,143,12174
8724,20,2648
8724,42,5892
8724,87,12082
8724,109,15185
8737,54,5460
8737,66,6709
8737,76,7746
8737,134,13743
8737,138,14110
8737,141,14428
8560,91,3828
8560,125,5254
8560,169,7178
8560,260,11341
8560,335,14649
8560,367,15795
8632,4,262
8632,25,1947
8632,40,3135
8632,42,3323
8632,118,9997
8632,165,13407
8724,15,1973
8737,53,5344
8737,56,5675
8737,56,5691
8560,20,820
8560,47,2049
8560,106,4482
8560,156,6602
8560,163,6895
8560,219,9410
8630,123,8332
8630,141,9521
8630,181,12327
8632,66,5288
8737,32,3169
8737,49,4946
8737,49,4957
8557,8,653
8557,70,3423
8557,90,4321
8557,90,4333
8560,350,15237
8560,458,18487
8678,250,11848
8678,290,13853
8678,334,15953
8678,349,16655
8678,391,19049
8678,413,20708
8678,428,21930
8724,13,1668
8724,35,4875
8724,38,5301
8724,84,11652
8724,94,13048
8724,117,16292
8724,117,16309
8724,150,21009
8557,97,4665
8560,277,12168
8560,289,12715
8560,341,14890
8560,374,16030
8560,419,17337
8678,16,1598
8678,53,3262
8678,315,15077
8678,339,16180
8678,340,16229
8678,383,18439
8678,427,21814
8678,427,21864
8724,7,827
8724,69,9731
8724,81,11250
8724,114,15884
8724,136,18977
9491,6,599
9491,23,1685
9491,27,1910
9491,39,2755
9491,59,4089
9491,64,4495
9491,68,4764
9491,71,4948
9491,105,7182
9491,134,9061
9491,174,11556
9491,178,11742
9491,178,11743
9491,178,11754
9491,224,14708
9491,224,14709
9491,232,15280
9491,233,15329
9491,247,16303
9491,259,17188
9491,268,17776
9491,274,18121
9491,281,18427
9491,298,19512
9491,304,19880
9491,314,20493
9491,318,20744
9491,339,22049
9491,346,22580
9491,355,23243
9491,379,25007
9491,389,25840
9491,397,26499
9491,402,26893
9491,411,27587
9491,411,27595
9491,436,29539
9491,450,30646
9491,460,31465
9491,465,31795
9491,465,31798
9491,477,32702
9491,127,8561
9491,182,12011
9491,200,13191
9491,241,15867
9491,246,16220
9491,260,17241
9491,289,19055
9491,317,20681
9491,344,22420
9491,353,23110
9491,386,25611
9491,390,25922
9491,420,28258
9491,449,30582
9491,457,31216
9495,5,610
9495,35,2860
9495,42,3409
9495,42,3447
9495,49,3996
9495,70,5594
9495,93,7408
9495,119,9312
9495,119,9334
9495,142,11042
9488,242,19252
9488,244,19428
9488,246,19574
9488,246,19586
9488,256,20283
9488,260,20595
9488,269,21301
9488,276,21829
9488,276,21840
9488,289,22864
9488,290,22947
9488,300,23716
9488,305,24087
9488,309,24397
9488,322,25463
9496,4,722
9497,3,100
9497,7,358
9497,13,724
9497,13,729
9497,20,1129
9497,21,1221
9497,29,1734
9497,35,2116
9497,40,2408
9497,40,2416
9497,43,2570
9497,61,3766
9492,3,149
9492,3,152
9492,3,171
9492,4,254
9492,8,530
9492,11,742
9492,14,958
9492,16,1108
9492,16,1134
9492,19,1380
9492,19,1392
9492,22,1615
9492,22,1633
9492,28,2059
9492,33,2465
9492,35,2608
9492,36,2667
9492,40,3005
9492,40,3026
9492,47,3561
9492,52,3982
9492,53,4040
9492,64,4894
9492,72,5573
9492,78,5985
9492,82,6315
9492,87,6725
9492,87,6728
9492,87,6736
9492,88,6792
9492,93,7176
9492,94,7247
9492,102,7860
9492,111,8575
9492,116,8951
9497,12,666
9497,12,672
9497,25,1479
9497,39,2346
9497,39,2350
9493,3,228
9493,36,2911
9493,39,3133
9493,45,3565
9493,52,4097
9493,56,4396
9493,61,4753
9493,66,5140
9493,67,5229
9493,67,5236
9493,81,6150
9493,81,6180
9493,82,6265
9493,95,7071
9493,108,8067
9493,112,8344
9493,114,8487
9493,115,8574
9493,119,8850
9493,119,8867
9493,124,9234
9493,126,9412
9493,130,9716
9493,130,9722
9493,131,9779
9493,132,9848
9493,134,9999
9493,138,10319
9493,141,10509
9493,141,10538
9493,150,11221
9493,150,11222
9493,150,11228
9493,156,11678
9493,158,11808
9493,166,12407
9493,173,12961
9493,192,14398
9493,198,14869
9493,204,15330
9493,207,15524
9493,215,16143
9493,215,16149
9493,221,16622
9493,222,16703
9493,232,17449
9493,234,17567
9493,251,18867
9493,251,18893
9493,254,19106
9493,288,21566
9493,299,22387
9493,308,23049
9493,308,23065
9493,4,298
9493,6,434
9493,7,499
9493,8,606
9493,8,638
9493,26,2085
9493,41,3248
9493,41,3256
9493,44,3502
9493,54,4267
9493,55,4305
9493,60,4670
9493,69,5418
9493,70,5482
9493,91,6812
9493,93,6911
9493,97,7210
9493,122,9105
9493,145,10832
9493,151,11285
9493,174,13032
9493,174,13046
9493,174,13050
9493,183,13732
9493,187,14051
9493,195,14636
9493,199,14936
9493,205,15419
9493,213,15993
9493,213,16000
9493,218,16387
9493,265,19908
9493,271,20361
9493,273,20512
9493,276,20725
9493,282,21102
9493,287,21471
9493,290,21724
9493,301,22542
9493,309,23160
9493,316,23693
9491,9,787
9491,24,1752
9491,34,2395
9491,34,2415
9491,53,3696
9491,61,4245
9491,72,5003
9491,91,6297
9491,130,8786
9491,245,16173
9491,254,16810
9491,264,17557
9491,273,18038
9491,273,18055
9491,273,18073
9491,290,19142
9491,310,20247
9491,319,20792
9491,343,22346
9491,360,23615
9491,360,23625
9491,391,26016
9491,406,27195
9493,206,15447
9493,206,15453
9493,210,15785
9493,233,17499
9493,233,17509
9493,257,19338
9493,291,21803
9493,296,22169
9493,302,22610
9493,302,22631
9493,306,22897
9491,12,965
9491,30,2124
9491,30,2125
9491,30,2128
9491,30,2131
9491,35,2470
9491,66,4626
9491,77,5341
9491,109,7430
9491,131,8834
9491,133,8976
9491,175,11619
9491,179,11831
9491,202,13306
9491,223,14649
9491,223,14659
9491,230,15119
9491,256,16960
9491,261,17313
9491,283,18578
9491,288,18949
9491,288,18955
9491,299,19555
9491,328,21318
9491,329,21388
9491,334,21717
9491,340,22112
9491,354,23196
9491,362,23722
9491,385,25527
9491,388,25752
9491,388,25772
9491,423,28518
9491,424,28574
9491,425,28676
9491,437,29636
9491,438,29697
9491,444,30183
9491,455,31080
9491,461,31551
9491,469,32141
9491,476,32638
9491,2,311
9491,31,2218
9491,36,2523
9491,49,3407
9491,51,3545
9491,55,3848
9491,121,8173
9491,188,12417
9491,192,12644
9491,196,12889
9491,196,12896
9491,196,12917
9491,250,16491
9491,295,19340
9491,313,20401
9491,351,22982
9491,382,25301
9491,405,27111
9491,405,27121
9491,427,28872
9491,429,28984
9491,453,30919
9491,458,31327
9491,479,32842
8606,50,4855
8606,137,12937
8606,143,13526
8606,160,15179
8606,189,17947
8606,204,19361
8606,216,20428
8606,216,20441
8606,315,29332
8606,42,4137
8606,42,4146
8606,54,5224
8606,121,11481
8606,126,11911
8606,136,12829
8606,234,21960
8608,271,25586
8608,273,25755
8608,280,26397
8608,303,28432
8608,303,28439
8608,321,29773
8608,339,31398
8608,339,31414
8619,8,471
8619,33,2082
8619,36,2270
8619,51,3266
8619,52,3315
8619,101,6284
8619,116,7071
8619,137,8424
8619,140,8645
8619,143,8865
8619,176,11309
8619,178,11457
8619,189,12316
8619,208,13682
8619,212,14008
8619,238,15973
8619,246,16578
8619,260,17601
8619,262,17737
8619,291,19890
8619,312,21448
8595,100,9299
8595,105,9699
8595,122,11239
8595,122,11252
8595,122,11260
8595,146,13363
8595,166,15218
8595,168,15394
8595,178,16251
8595,195,17843
8595,213,19507
8619,1,21
8619,10,613
8619,13,788
8619,13,796
8619,15,915
8619,26,1616
8619,27,1696
8619,30,1876
8619,30,1888
8619,39,2470
8619,44,2820
8619,59,3775
8619,66,4221
8619,72,4636
8619,75,4824
8619,126,7751
8619,126,7756
8619,131,8068
8619,138,8506
8619,149,9351
8619,156,9784
8619,158,9911
8619,195,12730
8619,203,13290
8619,221,14745
8619,233,15613
8619,237,15927
8619,253,17122
8619,259,17513
8619,288,19678
8619,297,20350
8619,323,22322
8619,328,22685
8619,338,23437
8619,348,24196
8619,361,25252
8619,364,25448
8619,5,280
8619,5,284
8619,5,285
8619,5,286
8619,6,364
8619,9,536
8619,14,857
8619,18,1094
8619,29,1838
8619,31,1941
8619,31,1954
8619,38,2413
8619,57,3644
8619,73,4705
8619,73,4710
8619,74,4765
8619,127,7799
8619,127,7815
8619,128,7876
8619,136,8379
8619,188,12238
8619,196,12814
8619,226,15119
8619,239,16060
8619,243,16327
8619,250,16877
8619,250,16888
8619,256,17319
8619,342,23767
8619,363,25388
8606,5,676
8606,8,975
8606,12,1356
8606,30,3008
8606,43,4212
8608,108,10291
8608,130,12457
8608,179,17097
8608,205,19503
8608,211,20053
8608,268,25286
8608,286,26999
8608,7,745
8608,10,1033
8608,38,3578
8608,47,4418
8608,50,4719
8608,50,4732
8608,50,4735
8608,57,5429
8608,58,5537
8608,81,7750
8608,81,7753
8608,89,8534
8608,91,8721
8608,92,8824
8608,99,9484
8608,149,14319
8619,347,24143
8619,352,24537
8619,359,25072
8606,27,2739
8606,31,3108
8606,164,15647
8606,205,19451
8606,218,20615
8608,122,11668
8608,164,15718
8608,251,23659
8608,306,28701
8608,340,31480
8608,352,32455
8608,352,32460
8606,10,1174
8606,20,2019
8606,24,2451
8606,47,4587
8606,89,8481
8606,170,16215
8608,178,17000
8608,203,19350
8608,291,27368
8608,296,27866
8608,334,30906
8638,95,9360
8667,314,26337
8672,76,8746
8675,17,1873
8679,162,12969
8679,165,13150
8684,33,4127
8684,43,5222
8684,43,5244
8684,68,8145
8684,93,10968
8684,454,49635
8684,454,49666
8685,8,839
8685,45,4740
8723,157,22666
8723,159,22945
8723,339,47491
8740,346,34790
9481,261,20390
9508,29,3397
9508,29,3403
9508,204,20608
9509,140,12601
9509,245,23164
9509,245,23192
9509,342,32687
9509,366,35157
9511,48,4054
9511,86,7477
9511,86,7483
9511,86,7489
9513,152,15030
9535,454,31567
8638,4,422
8638,4,465
8638,442,47982
8667,259,20251
8667,288,23317
8675,236,26891
8675,236,26908
8679,51,4424
8679,177,14199
8679,412,39286
8679,458,45020
8684,101,11879
8684,340,37053
8684,387,42067
8685,66,6911
8686,120,12346
8686,120,12385
8740,237,23298
8740,397,40021
9481,116,8340
9481,466,37908
9481,466,37915
9508,34,3925
9508,195,19648
9509,66,5509
9509,108,9402
9509,108,9404
9509,144,13010
9509,144,13026
9509,184,17033
9511,201,18907
9535,87,6095
9544,61,5213
8638,90,8803
8638,406,43926
8667,345,29967
8675,22,2434
8675,22,2443
8681,403,32883
8684,155,17197
8684,196,21065
8723,8,1366
8723,25,3837
8723,39,5878
8723,128,18700
9481,332,26443
9481,332,26446
9481,332,26465
9481,342,27280
9481,431,34979
9508,131,13280
9509,48,3644
9509,104,9026
9509,104,9069
9509,118,10395
9509,447,43276
9511,87,7566
9511,87,7604
9542,238,16299
9544,163,14349
8607,121,10873
8638,132,13283
8638,246,26084
8638,335,35999
8638,457,49653
8672,130,14932
8675,190,21216
8679,125,9975
8679,221,18109
8679,405,38421
8684,143,16241
8684,179,19241
8684,217,23417
8685,99,10519
8685,115,12091
8710,66,6074
8723,108,15870
8723,289,41066
8723,289,41076
8740,239,23523
9508,102,10422
9508,144,14602
9508,194,19593
9509,182,16884
9511,66,5692
9513,165,16263
9564,386,28750
8638,384,41539
8672,46,5294
8672,48,5540
8672,123,14082
8672,123,14149
8679,255,21149
8684,9,1385
8684,9,1400
8684,233,25103
8684,233,25148
8684,233,25158
8710,48,4204
8723,294,41827
9508,7,1268
